127.0.0.1 - - [18/Feb/2025:08:03:58 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739867453995&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739867454001&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:54 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739867453985&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35247
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:54 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739867453989&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35550
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:54 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739867454001&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:54 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739867453995&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:55 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867455462&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867455462&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 24335
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:57 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457789&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:57 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457858&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:57 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457866&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:57 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457873&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:57 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739867457881&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:57 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=0ZpWEOn5lVsBoXRC0_RB5mKPW8kochiAtltiF5YJYzLTbwBHLahffMtQWyHQoEV6pxop-EZOG6r-h7X4UbqC4Q&t=1739867457913 HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:58 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/535/2sngq0ik/websocket?access_token=0ZpWEOn5lVsBoXRC0_RB5mKPW8kochiAtltiF5YJYzLTbwBHLahffMtQWyHQoEV6pxop-EZOG6r-h7X4UbqC4Q HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457858&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 38761
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739867457881&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457873&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457789&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:30:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867457866&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 70406
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:31:04 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867464003&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:31:04 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867464003&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 96453
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:31:05 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867465549&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:31:05 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867465549&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 24335
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:31:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867470689&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:31:10 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867470689&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 96453
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570512&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570512&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570707&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570714&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570710&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739867570718&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=0ZpWEOn5lVsBoXRC0_RB5mKPW8kochiAtltiF5YJYzLTbwBHLahffMtQWyHQoEV6pxop-EZOG6r-h7X4UbqC4Q&t=1739867570748 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/043/k0oigosy/websocket?access_token=0ZpWEOn5lVsBoXRC0_RB5mKPW8kochiAtltiF5YJYzLTbwBHLahffMtQWyHQoEV6pxop-EZOG6r-h7X4UbqC4Q HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570707&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 38761
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570710&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 70406
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739867570714&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:50 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739867570718&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739867578090&tyCd=OPE_TMNLHOLD_VALIDATION&col1=ASHL&col2=BLLV5&col3=DS&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739867578090&tyCd=OPE_TMNLHOLD_VALIDATION&col1=ASHL&col2=BLLV5&col3=DS&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739867578181&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739867578181&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischarging/MOST.model.foundation.parm.UpdateBizParm-1?_dc=1739867578322 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "PUT /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischarging/MOST.model.foundation.parm.UpdateBizParm-1?_dc=1739867578322 HTTP/1.1" 200 5654
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867578582&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:32:58 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867578582&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 24335
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:01 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867581485&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:01 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867581485&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 99438
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:08 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimportlist?_dc=1739867588141&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:08 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=0ZpWEOn5lVsBoXRC0_RB5mKPW8kochiAtltiF5YJYzLTbwBHLahffMtQWyHQoEV6pxop-EZOG6r-h7X4UbqC4Q&t=1739867588194 HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:08 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/937/uha3xvb4/websocket?access_token=0ZpWEOn5lVsBoXRC0_RB5mKPW8kochiAtltiF5YJYzLTbwBHLahffMtQWyHQoEV6pxop-EZOG6r-h7X4UbqC4Q HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:08 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimportlist?_dc=1739867588141&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:08 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/loadlocation?_dc=1739867588494&vslCallId=ASHL&blNo=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:08 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/whcheckimport/loadlocation?_dc=1739867588494&vslCallId=ASHL&blNo=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:26 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/selectwhcombolist?_dc=1739867606959&searchType=WH_ID&locDivCd=WHO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:26 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739867606965&searchType=occupiedInfoHHT&cgNo=BLLV5&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/selectwhcombolist?_dc=1739867606959&searchType=WH_ID&locDivCd=WHO&page=1&start=0&limit=25 HTTP/1.1" 200 248513
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739867606965&searchType=occupiedInfoHHT&cgNo=BLLV5&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 3420
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739867607564&whId=LOCATION%201&locDivCd=ROW&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739867607569&whId=LOCATION%201&locDivCd=BAY&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739867607573&whId=LOCATION%201&locUseYn=N&locDivCd=CEL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739867607577&whId=LOCATION%201&searchType=HHT&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739867607564&whId=LOCATION%201&locDivCd=ROW&page=1&start=0&limit=25 HTTP/1.1" 200 9490
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739867607577&whId=LOCATION%201&searchType=HHT&page=1&start=0&limit=25 HTTP/1.1" 200 3345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739867607573&whId=LOCATION%201&locUseYn=N&locDivCd=CEL&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:27 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739867607569&whId=LOCATION%201&locDivCd=BAY&page=1&start=0&limit=25 HTTP/1.1" 200 6437
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:36 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739867616620&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739867616620&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:36 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-2?_dc=1739867616682 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:36 +0700] "PUT /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-2?_dc=1739867616682 HTTP/1.1" 200 8952
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:36 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867616822&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867616822&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 96453
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:43 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867623393&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:33:43 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739867623393&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 96453
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:44:36 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739868276535&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:44:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739868276535&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=JOBVA&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 96453
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:44:45 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739868285643&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:44:45 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739868285643&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&page=1&start=0&limit=100 HTTP/1.1" 200 24340
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:44:48 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargohandlingout/cargohandlingoutlist?_dc=1739868288210&vslCallId=ASHL&blNo=BLLV5&grNo=&cgNo=BLLV5&cgInOutCd=O&lorryId=&shftId=&shftDt=&cgTpCd=BBK&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:44:48 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargohandlingout/cargohandlingoutlist?_dc=1739868288210&vslCallId=ASHL&blNo=BLLV5&grNo=&cgNo=BLLV5&cgInOutCd=O&lorryId=&shftId=&shftDt=&cgTpCd=BBK&page=1&start=0&limit=25 HTTP/1.1" 200 16789
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:46:09 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739868369043&searchType=viewPlanInfo&whId=&bayQty=0&rowQty=0&vslCallId=ASHL&cgNo=BLLV5&grNo=BLLV5&spCaCoCd=&blSn=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:46:09 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739868369043&searchType=viewPlanInfo&whId=&bayQty=0&rowQty=0&vslCallId=ASHL&cgNo=BLLV5&grNo=BLLV5&spCaCoCd=&blSn=&page=1&start=0&limit=25 HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:46:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739868370362&shipgNoteNo=&cgNo=BLLV5&vslCallId=ASHL&searchType=occupiedInfoHHT&spCaCoCd=&whTpCd=G&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:46:10 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739868370362&shipgNoteNo=&cgNo=BLLV5&vslCallId=ASHL&searchType=occupiedInfoHHT&spCaCoCd=&whTpCd=G&page=1&start=0&limit=25 HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:46:21 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739868381438&tyCd=OPE_TMNLHOLD_VALIDATION&col1=ASHL&col2=BLLV5&col3=HO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:15:46:21 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739868381438&tyCd=OPE_TMNLHOLD_VALIDATION&col1=ASHL&col2=BLLV5&col3=HO&page=1&start=0&limit=25 HTTP/1.1" 200 502
